template,title_candidate,slot_mapping,slot_scores,SITUATION_top_keywords,TOPIC_top_keywords,SITUATION_top_scores,TOPIC_top_scores,EVENT_top_keywords,EVENT_top_scores,ENG_top_keywords,SERIES_top_keywords,ENG_top_scores,SERIES_top_scores,REACTION_top_keywords,REACTION_top_scores,LOC_top_keywords,LOC_top_scores,PERSON_top_keywords,PERSON_top_scores,NUM_top_keywords,NUM_top_scores
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[sub] 베트남 with 국립경국대학교 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '국립경국대학교', 'SITUATION': 'with', 'SERIES': 'sub'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 4.453171842284203, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[무공해] 베트남 with 국립경국대학교 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '국립경국대학교', 'SITUATION': 'with', 'SERIES': '무공해'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 4.453171842284203, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플레이리스트] 베트남 with 국립경국대학교 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '국립경국대학교', 'SITUATION': 'with', 'SERIES': '플레이리스트'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 4.453171842284203, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플리] 베트남 with 국립경국대학교 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '국립경국대학교', 'SITUATION': 'with', 'SERIES': '플리'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 4.453171842284203, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[틀린그림찾기] 베트남 with 국립경국대학교 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '국립경국대학교', 'SITUATION': 'with', 'SERIES': '틀린그림찾기'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 4.453171842284203, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[sub] 베트남 여행 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '여행', 'SERIES': 'sub'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 11.813739205030625, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[무공해] 베트남 여행 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '여행', 'SERIES': '무공해'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 11.813739205030625, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플레이리스트] 베트남 여행 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '여행', 'SERIES': '플레이리스트'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 11.813739205030625, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플리] 베트남 여행 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '여행', 'SERIES': '플리'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 11.813739205030625, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[틀린그림찾기] 베트남 여행 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '여행', 'SERIES': '틀린그림찾기'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 11.813739205030625, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[sub] 베트남 먹방 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '먹방', 'SERIES': 'sub'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 9.120266514199706, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[무공해] 베트남 먹방 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '먹방', 'SERIES': '무공해'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 9.120266514199706, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플레이리스트] 베트남 먹방 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '먹방', 'SERIES': '플레이리스트'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 9.120266514199706, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플리] 베트남 먹방 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '먹방', 'SERIES': '플리'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 9.120266514199706, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[틀린그림찾기] 베트남 먹방 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '먹방', 'SERIES': '틀린그림찾기'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 9.120266514199706, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[sub] 베트남 이야기 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '이야기', 'SERIES': 'sub'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 8.156137112006038, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[무공해] 베트남 이야기 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '이야기', 'SERIES': '무공해'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 8.156137112006038, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플레이리스트] 베트남 이야기 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '이야기', 'SERIES': '플레이리스트'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 8.156137112006038, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플리] 베트남 이야기 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '이야기', 'SERIES': '플리'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 8.156137112006038, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[틀린그림찾기] 베트남 이야기 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '이야기', 'SERIES': '틀린그림찾기'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 8.156137112006038, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[sub] 베트남 해봤습니다 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '해봤습니다', 'SERIES': 'sub'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 5.687693042176117, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[무공해] 베트남 해봤습니다 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '해봤습니다', 'SERIES': '무공해'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 5.687693042176117, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플레이리스트] 베트남 해봤습니다 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '해봤습니다', 'SERIES': '플레이리스트'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 5.687693042176117, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플리] 베트남 해봤습니다 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '해봤습니다', 'SERIES': '플리'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 5.687693042176117, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[틀린그림찾기] 베트남 해봤습니다 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': '해봤습니다', 'SERIES': '틀린그림찾기'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 5.687693042176117, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[sub] 베트남 with 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': 'with', 'SERIES': 'sub'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[무공해] 베트남 with 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': 'with', 'SERIES': '무공해'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
{SERIES} {TOPIC} {SITUATION} {LOC} {NUM},[플레이리스트] 베트남 with 부산 00,"{'NUM': '10', 'TOPIC': '베트남', 'LOC': '부산', 'SITUATION': 'with', 'SERIES': '플레이리스트'}","{'NUM': 0.0, 'TOPIC': 0.2, 'LOC': 3.916756769966607, 'SITUATION': 4.906666417828246, 'SERIES': 0.0}","['여행', '먹방', '이야기', '해봤습니다', 'with']","['전쟁', '파르페', '베트남']","[11.813739205030625, 9.120266514199706, 8.156137112006038, 5.687693042176117, 4.906666417828246]","[1.1276577065608928, 0.2, 0.2]",[],[],[],"['sub', '무공해', '플레이리스트', '플리', '틀린그림찾기']",[],"[19.773101105683825, 15.738435410552935, 10.445084341488096, 9.873686709490261, 8.260672350811136]",[],[],"['롯데', '한국', '국립경국대학교', '부산', '광주']","[5.893095329713308, 4.513351988460137, 4.453171842284203, 3.916756769966607, 3.877516010211127]",[],[],['10'],[2.403389606402945]
